,Job No,Arrival Time,Completion Time,No Jobs in System,No Jobs at Stage 1,No Jobs at Stage 2,No Jobs at Stage 3,Stage 1 Job Size,Stage 2 Job Size,Job Type,Stage 3 Job Size,Job Time
111,112.0,5650.420190121847,5675.920190121847,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,25.5
112,113.0,5773.388190475503,5792.388190475503,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
113,114.0,5774.933419526553,5800.433419526553,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,25.5
114,115.0,5790.146818299361,5816.146818299361,2.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,26.0
115,116.0,5799.0243233443725,5824.5243233443725,2.0,0.0,1.0,1.0,1.0,2.0,3.0,1.0,25.5
116,117.0,5846.153935886887,5871.653935886887,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,25.5
117,118.0,5848.057878246494,5873.557878246494,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,25.5
118,119.0,5916.105437883985,5935.105437883985,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
119,120.0,5940.012548519202,5960.012548519202,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
120,121.0,5962.119687052575,5981.119687052575,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
121,122.0,6005.334329666775,6033.334329666775,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
122,123.0,6026.127288987958,6052.127288987958,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,26.0
123,124.0,6163.750717895884,6191.750717895884,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
124,125.0,6220.080489683917,6239.080489683917,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
125,126.0,6251.037102072828,6271.037102072828,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
126,127.0,6263.01684811654,6288.51684811654,1.0,0.0,1.0,0.0,1.0,2.0,3.0,1.0,25.5
127,128.0,6330.377560731344,6350.377560731344,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
128,129.0,6399.678303732626,6425.678303732626,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
129,131.0,6420.981688762039,6439.981688762039,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,19.0
130,130.0,6416.50362480734,6444.50362480734,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,28.0
131,132.0,6433.414614380317,6457.914614380317,2.0,0.0,0.0,2.0,1.0,2.0,3.0,1.0,24.5
132,133.0,6443.090493524517,6463.090493524517,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,20.0
133,134.0,6487.819069510697,6506.819069510697,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
134,135.0,6517.064234866002,6537.064234866002,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
135,136.0,6522.357372577046,6546.857372577046,1.0,1.0,0.0,0.0,1.0,2.0,3.0,1.0,24.5
136,137.0,6833.166534204808,6859.666534204808,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.5
137,138.0,6998.0873104644725,7022.5873104644725,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,24.5
138,139.0,7012.551060508227,7040.551060508227,1.0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,28.0
139,140.0,7092.274765856101,7118.274765856101,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
140,141.0,7161.373836197758,7181.373836197758,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
141,142.0,7216.006908228068,7235.006908228068,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
142,143.0,7239.349569149383,7265.849569149383,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.5
143,144.0,7272.073685166493,7291.073685166493,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
144,145.0,7298.067342339852,7324.567342339852,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.5
145,146.0,7404.860243031296,7423.860243031296,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
146,147.0,7471.795562335742,7499.795562335742,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
147,148.0,7548.464098939621,7567.464098939621,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
148,149.0,7652.086293442007,7678.586293442007,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,26.5
149,150.0,7713.320633584149,7732.320633584149,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
150,151.0,7873.853399480585,7893.853399480585,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
151,152.0,7879.163911037299,7898.163911037299,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
152,154.0,7941.570120180188,7960.570120180188,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
153,153.0,7940.876986137252,7968.876986137252,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.0
154,155.0,8000.680916707484,8019.680916707484,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
155,156.0,8214.525674476354,8234.525674476354,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
156,157.0,8284.51578892602,8303.51578892602,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
157,158.0,8353.232944535375,8373.232944535375,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
158,159.0,8394.697431612578,8413.697431612578,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
159,160.0,8418.97759972261,8438.97759972261,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
160,161.0,8447.5605113114,8466.5605113114,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
161,162.0,8523.815351246454,8543.815351246454,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.0
162,163.0,8579.13838439787,8605.13838439787,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,26.0
163,164.0,8597.747862547447,8625.747862547447,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,28.0
164,165.0,8725.409425652955,8744.409425652955,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,19.0
