,Job No,Arrival Time,Completion Time,No Jobs in System,No Jobs at Stage 1,No Jobs at Stage 2,No Jobs at Stage 3,Stage 1 Job Size,Stage 2 Job Size,Job Type,Stage 3 Job Size,Job Time
567,568.0,34244.40513467482,34265.66964444824,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.264509773420286
568,569.0,34331.89978822077,34361.26017680053,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.36038857976382
569,570.0,34348.84804564095,34369.983806901124,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,21.13576126017142
570,571.0,34417.346646977414,34446.180656705226,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.834009727812372
571,572.0,34610.33206021963,34638.21900952046,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.8869493008242
572,573.0,34640.92752792668,34668.1212887393,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,27.193760812617256
573,574.0,34725.172968757775,34753.7577359901,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.58476723232161
574,575.0,34739.658063991716,34760.4851962779,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,20.82713228618377
575,576.0,34759.25530731828,34786.7156403696,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,27.46033305132005
576,577.0,34827.88564429303,34857.15140012548,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,29.265755832457216
577,578.0,34868.71383324554,34889.74949869409,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.035665448544023
578,579.0,34924.13207106758,34945.336687146395,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.20461607881589
579,580.0,34978.2952455151,35007.01336218335,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.718116668249422
580,581.0,35006.662433055106,35035.991891278885,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,29.32945822377951
581,582.0,35056.52330662323,35077.869239739135,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.34593311590288
582,583.0,35077.04289918724,35104.59258021328,1.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,27.549681026037433
583,584.0,35120.893737624385,35149.879081413535,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,28.985343789150647
584,585.0,35150.05000383302,35170.75082519919,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.700821366168384
585,586.0,35266.88582744042,35288.158215620715,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,21.27238818029582
586,587.0,35314.35385204506,35335.043801387386,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.689949342326145
587,588.0,35352.86379181154,35373.85673894159,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,20.992947130049288
